#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq,sample,method,depth
MN908947.3,1,29903,8966,29386,98.2711,38.6657,36.2,43.6,UT-UPHL-240124582725,seqkit,50
MN908947.3,1,29903,5428,29304,97.9969,23.3077,36.2,43.6,UT-UPHL-240124582725,seqkit,30
MN908947.3,1,29903,1791,27439,91.76,7.74307,36.1,43.4,UT-UPHL-240124582725,seqkit,10
MN908947.3,1,29903,53422750,29903,100,238326,36.3,43.7,UT-UPHL-240124592462,all,all
MN908947.3,1,29903,5789871,29900,99.99,25893.2,36.3,43.7,UT-UPHL-240124592462,bbnorm,10000
MN908947.3,1,29903,2072362,29895,99.9732,9220.47,36.2,43.5,UT-UPHL-240124592462,bbnorm,5000
MN908947.3,1,29903,430869,29889,99.9532,1876.05,35.9,43.1,UT-UPHL-240124592462,bbnorm,1000
MN908947.3,1,29903,241824,29889,99.9532,1042.16,35.6,42.8,UT-UPHL-240124592462,bbnorm,500
MN908947.3,1,29903,201219,29887,99.9465,861.929,35.5,42.7,UT-UPHL-240124592462,bbnorm,400
MN908947.3,1,29903,159460,29889,99.9532,682.086,35.3,42.6,UT-UPHL-240124592462,bbnorm,300
MN908947.3,1,29903,116370,29886,99.9431,491.848,35.1,42.4,UT-UPHL-240124592462,bbnorm,200
MN908947.3,1,29903,66956,29832,99.7626,278.56,34.7,42,UT-UPHL-240124592462,bbnorm,100
MN908947.3,1,29903,33534,29751,99.4917,139.928,34.6,42,UT-UPHL-240124592462,bbnorm,50
MN908947.3,1,29903,17841,29746,99.475,75.2867,34.7,42.1,UT-UPHL-240124592462,bbnorm,30
MN908947.3,1,29903,3910,29727,99.4114,16.8424,35.3,42.7,UT-UPHL-240124592462,bbnorm,10
MN908947.3,1,29903,1874000,29876,99.9097,8383.06,36.3,43.7,UT-UPHL-240124592462,seqkit,10000
MN908947.3,1,29903,935584,29875,99.9064,4190.06,36.3,43.7,UT-UPHL-240124592462,seqkit,5000
MN908947.3,1,29903,187063,29352,98.1574,839.127,36.3,43.7,UT-UPHL-240124592462,seqkit,1000
MN908947.3,1,29903,93559,29092,97.2879,419.489,36.3,43.7,UT-UPHL-240124592462,seqkit,500
MN908947.3,1,29903,55777,28331,94.743,250.067,36.3,43.7,UT-UPHL-240124592462,seqkit,400
MN908947.3,1,29903,37254,27609,92.3285,167.049,36.3,43.7,UT-UPHL-240124592462,seqkit,300
MN908947.3,1,29903,27775,27171,90.8638,124.56,36.3,43.7,UT-UPHL-240124592462,seqkit,200
MN908947.3,1,29903,18497,26555,88.8038,83.0425,36.3,43.7,UT-UPHL-240124592462,seqkit,100
MN908947.3,1,29903,9296,25351,84.7774,41.7466,36.3,43.7,UT-UPHL-240124592462,seqkit,50
MN908947.3,1,29903,5559,24625,82.3496,25.0132,36.3,43.7,UT-UPHL-240124592462,seqkit,30
MN908947.3,1,29903,1864,21779,72.8322,8.36471,36.3,43.8,UT-UPHL-240124592462,seqkit,10
MN908947.3,1,29903,92312616,29903,100,380015,35.7,43.7,UT-UPHL-240124601540,all,all
MN908947.3,1,29903,9248992,29900,99.99,41687.9,35.7,43.7,UT-UPHL-240124601540,bbnorm,10000
MN908947.3,1,29903,2855710,29900,99.99,12807.4,35.7,43.6,UT-UPHL-240124601540,bbnorm,5000
MN908947.3,1,29903,514184,29845,99.806,2228.83,35.4,43,UT-UPHL-240124601540,bbnorm,1000
MN908947.3,1,29903,305424,29844,99.8027,1299.7,35.2,42.6,UT-UPHL-240124601540,bbnorm,500
MN908947.3,1,29903,260075,29844,99.8027,1103.55,35.1,42.6,UT-UPHL-240124601540,bbnorm,400
MN908947.3,1,29903,211222,29844,99.8027,889.293,35,42.4,UT-UPHL-240124601540,bbnorm,300
MN908947.3,1,29903,153340,29848,99.8161,644.476,34.9,42.4,UT-UPHL-240124601540,bbnorm,200
MN908947.3,1,29903,82562,29812,99.6957,343.95,34.9,42.3,UT-UPHL-240124601540,bbnorm,100
MN908947.3,1,29903,34998,29810,99.689,146.938,35,42.4,UT-UPHL-240124601540,bbnorm,50
MN908947.3,1,29903,16704,29729,99.4181,70.7799,35.1,42.5,UT-UPHL-240124601540,bbnorm,30
MN908947.3,1,29903,3946,29738,99.4482,17.0666,35.3,42.8,UT-UPHL-240124601540,bbnorm,10
MN908947.3,1,29903,1874689,29855,99.8395,8465.11,35.7,43.7,UT-UPHL-240124601540,seqkit,10000
MN908947.3,1,29903,938870,29838,99.7826,4235.49,35.7,43.7,UT-UPHL-240124601540,seqkit,5000
MN908947.3,1,29903,186483,29817,99.7124,842.905,35.7,43.7,UT-UPHL-240124601540,seqkit,1000
MN908947.3,1,29903,93013,29784,99.602,420.402,35.7,43.7,UT-UPHL-240124601540,seqkit,500
MN908947.3,1,29903,55748,29781,99.592,251.876,35.7,43.7,UT-UPHL-240124601540,seqkit,400
MN908947.3,1,29903,37367,29747,99.4783,168.687,35.7,43.7,UT-UPHL-240124601540,seqkit,300
MN908947.3,1,29903,28046,29710,99.3546,126.653,35.7,43.7,UT-UPHL-240124601540,seqkit,200
MN908947.3,1,29903,18744,29460,98.5185,84.7799,35.7,43.7,UT-UPHL-240124601540,seqkit,100
MN908947.3,1,29903,9384,29333,98.0938,42.4642,35.8,43.7,UT-UPHL-240124601540,seqkit,50
MN908947.3,1,29903,5647,28835,96.4285,25.5323,35.7,43.7,UT-UPHL-240124601540,seqkit,30
MN908947.3,1,29903,1884,25941,86.7505,8.51005,35.8,43.7,UT-UPHL-240124601540,seqkit,10
MN908947.3,1,29903,52037785,29903,100,226574,36.3,43.9,UT-UPHL-240124613159,all,all
MN908947.3,1,29903,5848026,29898,99.9833,27403.4,36.3,43.9,UT-UPHL-240124613159,bbnorm,10000
MN908947.3,1,29903,2065318,29862,99.8629,9670.15,36.2,43.8,UT-UPHL-240124613159,bbnorm,5000
MN908947.3,1,29903,390117,29847,99.8127,1800.81,35.9,43.3,UT-UPHL-240124613159,bbnorm,1000
MN908947.3,1,29903,215326,29842,99.796,983.012,35.6,43,UT-UPHL-240124613159,bbnorm,500
MN908947.3,1,29903,179197,29842,99.796,812.839,35.5,42.9,UT-UPHL-240124613159,bbnorm,400
MN908947.3,1,29903,141920,29842,99.796,640.05,35.4,42.8,UT-UPHL-240124613159,bbnorm,300
MN908947.3,1,29903,103646,29841,99.7927,462.943,35.1,42.6,UT-UPHL-240124613159,bbnorm,200
MN908947.3,1,29903,59193,29841,99.7927,261.457,34.8,42.3,UT-UPHL-240124613159,bbnorm,100
MN908947.3,1,29903,29120,29838,99.7826,128.538,34.7,42.2,UT-UPHL-240124613159,bbnorm,50
MN908947.3,1,29903,15552,29824,99.7358,68.5762,34.8,42.2,UT-UPHL-240124613159,bbnorm,30
MN908947.3,1,29903,3616,29747,99.4783,16.3749,35.3,42.6,UT-UPHL-240124613159,bbnorm,10
MN908947.3,1,29903,1875570,29872,99.8963,8771.53,36.3,43.9,UT-UPHL-240124613159,seqkit,10000
MN908947.3,1,29903,938848,29848,99.8161,4387.78,36.3,43.9,UT-UPHL-240124613159,seqkit,5000
MN908947.3,1,29903,187300,29835,99.7726,876.867,36.3,44,UT-UPHL-240124613159,seqkit,1000
MN908947.3,1,29903,93376,29719,99.3847,437.888,36.3,44,UT-UPHL-240124613159,seqkit,500
MN908947.3,1,29903,55673,29327,98.0738,260.962,36.3,44,UT-UPHL-240124613159,seqkit,400
MN908947.3,1,29903,37295,29264,97.8631,174.765,36.3,43.9,UT-UPHL-240124613159,seqkit,300
MN908947.3,1,29903,27804,29198,97.6424,130.164,36.3,43.9,UT-UPHL-240124613159,seqkit,200
MN908947.3,1,29903,18630,28678,95.9034,87.1622,36.3,44,UT-UPHL-240124613159,seqkit,100
MN908947.3,1,29903,9352,27513,92.0075,43.7707,36.3,44,UT-UPHL-240124613159,seqkit,50
MN908947.3,1,29903,5630,27116,90.6799,26.461,36.3,44,UT-UPHL-240124613159,seqkit,30
MN908947.3,1,29903,1884,23894,79.905,8.86065,36.3,44,UT-UPHL-240124613159,seqkit,10
MN908947.3,1,29903,48777164,29903,100,215293,36.3,43.5,UT-UPHL-240124677630,all,all
MN908947.3,1,29903,5498156,29903,100,24265.8,36.3,43.6,UT-UPHL-240124677630,bbnorm,10000
MN908947.3,1,29903,2081598,29903,100,9156.77,36.3,43.6,UT-UPHL-240124677630,bbnorm,5000
MN908947.3,1,29903,439181,29901,99.9933,1908.48,36,43.3,UT-UPHL-240124677630,bbnorm,1000
MN908947.3,1,29903,241606,29900,99.99,1038.66,35.7,43,UT-UPHL-240124677630,bbnorm,500
MN908947.3,1,29903,199515,29883,99.9331,855.576,35.7,42.9,UT-UPHL-240124677630,bbnorm,400
MN908947.3,1,29903,157022,29900,99.99,670.844,35.5,42.7,UT-UPHL-240124677630,bbnorm,300
MN908947.3,1,29903,113443,29867,99.8796,479.6,35.3,42.5,UT-UPHL-240124677630,bbnorm,200
MN908947.3,1,29903,64558,29858,99.8495,268.474,34.9,42.1,UT-UPHL-240124677630,bbnorm,100
MN908947.3,1,29903,32867,29834,99.7693,135.807,34.7,42,UT-UPHL-240124677630,bbnorm,50
MN908947.3,1,29903,17345,29828,99.7492,72.8339,34.9,42.1,UT-UPHL-240124677630,bbnorm,30
MN908947.3,1,29903,3924,29733,99.4315,16.8195,35.4,42.7,UT-UPHL-240124677630,bbnorm,10
MN908947.3,1,29903,1882013,29891,99.9599,8304.01,36.3,43.5,UT-UPHL-240124677630,seqkit,10000
MN908947.3,1,29903,938004,29883,99.9331,4144.5,36.3,43.5,UT-UPHL-240124677630,seqkit,5000
MN908947.3,1,29903,187584,29664,99.2007,828.972,36.3,43.5,UT-UPHL-240124677630,seqkit,1000
MN908947.3,1,29903,93535,29044,97.1274,413.731,36.3,43.5,UT-UPHL-240124677630,seqkit,500
MN908947.3,1,29903,55829,28518,95.3684,246.845,36.3,43.5,UT-UPHL-240124677630,seqkit,400
MN908947.3,1,29903,37152,28146,94.1243,164.592,36.3,43.5,UT-UPHL-240124677630,seqkit,300
MN908947.3,1,29903,27843,27338,91.4223,123.227,36.3,43.5,UT-UPHL-240124677630,seqkit,200
MN908947.3,1,29903,18539,26798,89.6164,82.214,36.3,43.5,UT-UPHL-240124677630,seqkit,100
MN908947.3,1,29903,9374,25278,84.5333,41.5471,36.3,43.5,UT-UPHL-240124677630,seqkit,50
MN908947.3,1,29903,5622,24013,80.303,24.8839,36.3,43.5,UT-UPHL-240124677630,seqkit,30
MN908947.3,1,29903,1870,22531,75.347,8.3,36.3,43.5,UT-UPHL-240124677630,seqkit,10
MN908947.3,1,29903,85768496,29903,100,360562,36.3,43.7,UT-UPHL-240124724165,all,all
MN908947.3,1,29903,8350321,29903,100,36078.6,36.3,43.7,UT-UPHL-240124724165,bbnorm,10000
MN908947.3,1,29903,2609680,29875,99.9064,11149.9,36.2,43.5,UT-UPHL-240124724165,bbnorm,5000
MN908947.3,1,29903,528887,29863,99.8662,2176.71,35.7,42.8,UT-UPHL-240124724165,bbnorm,1000
MN908947.3,1,29903,295773,29863,99.8662,1216.76,35.3,42.6,UT-UPHL-240124724165,bbnorm,500
MN908947.3,1,29903,250850,29863,99.8662,1025.72,35.2,42.4,UT-UPHL-240124724165,bbnorm,400
MN908947.3,1,29903,202286,29863,99.8662,826.914,35,42.3,UT-UPHL-240124724165,bbnorm,300
MN908947.3,1,29903,150541,29861,99.8595,614.129,34.7,42.1,UT-UPHL-240124724165,bbnorm,200
MN908947.3,1,29903,90166,29855,99.8395,365.026,34.3,41.8,UT-UPHL-240124724165,bbnorm,100
MN908947.3,1,29903,45129,29852,99.8294,183.454,34.2,41.8,UT-UPHL-240124724165,bbnorm,50
MN908947.3,1,29903,23122,29841,99.7927,93.4335,34.3,41.8,UT-UPHL-240124724165,bbnorm,30
MN908947.3,1,29903,4566,29733,99.4315,18.9838,35.1,42.4,UT-UPHL-240124724165,bbnorm,10
MN908947.3,1,29903,1822817,29880,99.9231,7903.08,36.3,43.7,UT-UPHL-240124724165,seqkit,10000
MN908947.3,1,29903,910895,29877,99.9131,3951.11,36.3,43.7,UT-UPHL-240124724165,seqkit,5000
MN908947.3,1,29903,179026,29822,99.7291,782.707,36.3,43.7,UT-UPHL-240124724165,seqkit,1000
MN908947.3,1,29903,88716,29780,99.5887,388.64,36.3,43.7,UT-UPHL-240124724165,seqkit,500
MN908947.3,1,29903,53810,29780,99.5887,234.431,36.3,43.7,UT-UPHL-240124724165,seqkit,400
MN908947.3,1,29903,35949,29778,99.582,156.493,36.3,43.7,UT-UPHL-240124724165,seqkit,300
MN908947.3,1,29903,26991,29775,99.5719,117.507,36.3,43.7,UT-UPHL-240124724165,seqkit,200
MN908947.3,1,29903,18016,29775,99.5719,78.5715,36.3,43.7,UT-UPHL-240124724165,seqkit,100
MN908947.3,1,29903,8995,29716,99.3746,39.2116,36.3,43.7,UT-UPHL-240124724165,seqkit,50
MN908947.3,1,29903,5394,29554,98.8329,23.5388,36.3,43.7,UT-UPHL-240124724165,seqkit,30
MN908947.3,1,29903,1834,28539,95.4386,7.92877,36.3,43.7,UT-UPHL-240124724165,seqkit,10
MN908947.3,1,29903,41697776,29902,99.9967,170387,36.4,43.8,UT-UPHL-240124869327,all,all
MN908947.3,1,29903,5131259,29899,99.9866,22518.2,36.4,43.7,UT-UPHL-240124869327,bbnorm,10000
MN908947.3,1,29903,2095571,29872,99.8963,9093.79,36.3,43.6,UT-UPHL-240124869327,bbnorm,5000
MN908947.3,1,29903,455700,29801,99.6589,1885.37,36.1,42.8,UT-UPHL-240124869327,bbnorm,1000
MN908947.3,1,29903,257113,29828,99.7492,1019.68,35.8,42.1,UT-UPHL-240124869327,bbnorm,500
MN908947.3,1,29903,214804,29801,99.6589,837.67,35.7,41.9,UT-UPHL-240124869327,bbnorm,400
MN908947.3,1,29903,170260,29811,99.6923,654.5,35.6,41.6,UT-UPHL-240124869327,bbnorm,300
MN908947.3,1,29903,116608,29819,99.7191,455.697,35.5,41.6,UT-UPHL-240124869327,bbnorm,200
MN908947.3,1,29903,60249,29784,99.602,239.117,35.2,41.5,UT-UPHL-240124869327,bbnorm,100
MN908947.3,1,29903,29984,29779,99.5853,119.458,35.1,41.2,UT-UPHL-240124869327,bbnorm,50
MN908947.3,1,29903,16407,29751,99.4917,65.3659,35.3,41,UT-UPHL-240124869327,bbnorm,30
MN908947.3,1,29903,4443,29727,99.4114,16.8722,35.6,39.9,UT-UPHL-240124869327,bbnorm,10
MN908947.3,1,29903,1529157,29861,99.8595,6754.09,36.4,43.8,UT-UPHL-240124869327,seqkit,10000
MN908947.3,1,29903,764062,29812,99.6957,3374.27,36.4,43.8,UT-UPHL-240124869327,seqkit,5000
MN908947.3,1,29903,151442,29262,97.8564,672.792,36.4,43.8,UT-UPHL-240124869327,seqkit,1000
MN908947.3,1,29903,75240,29142,97.4551,334.873,36.4,43.8,UT-UPHL-240124869327,seqkit,500
MN908947.3,1,29903,44747,28599,95.6392,199.218,36.4,43.8,UT-UPHL-240124869327,seqkit,400
MN908947.3,1,29903,30200,27981,93.5726,133.982,36.4,43.8,UT-UPHL-240124869327,seqkit,300
MN908947.3,1,29903,22437,27199,90.9574,99.7039,36.4,43.8,UT-UPHL-240124869327,seqkit,200
MN908947.3,1,29903,15042,25816,86.3325,66.8972,36.4,43.8,UT-UPHL-240124869327,seqkit,100
MN908947.3,1,29903,7603,23794,79.5706,33.8389,36.4,43.8,UT-UPHL-240124869327,seqkit,50
MN908947.3,1,29903,4583,22977,76.8384,20.3335,36.4,43.8,UT-UPHL-240124869327,seqkit,30
MN908947.3,1,29903,1489,19726,65.9666,6.61037,36.4,43.9,UT-UPHL-240124869327,seqkit,10
MN908947.3,1,29903,47419320,29903,100,205118,36.3,43.9,UT-UPHL-240124954752,all,all
MN908947.3,1,29903,5535921,29896,99.9766,25951.4,36.3,43.8,UT-UPHL-240124954752,bbnorm,10000
MN908947.3,1,29903,1995403,29891,99.9599,9319.19,36.3,43.7,UT-UPHL-240124954752,bbnorm,5000
MN908947.3,1,29903,374107,29872,99.8963,1730.5,36,43.4,UT-UPHL-240124954752,bbnorm,1000
MN908947.3,1,29903,206409,29777,99.5786,946.933,35.8,43.2,UT-UPHL-240124954752,bbnorm,500
MN908947.3,1,29903,172384,29827,99.7458,785.644,35.7,43.1,UT-UPHL-240124954752,bbnorm,400
MN908947.3,1,29903,135769,29794,99.6355,616.276,35.6,42.9,UT-UPHL-240124954752,bbnorm,300
MN908947.3,1,29903,97734,29777,99.5786,439.647,35.4,42.7,UT-UPHL-240124954752,bbnorm,200
MN908947.3,1,29903,54312,29775,99.5719,242.139,35.1,42.5,UT-UPHL-240124954752,bbnorm,100
MN908947.3,1,29903,26466,29800,99.6556,117.488,35,42.4,UT-UPHL-240124954752,bbnorm,50
MN908947.3,1,29903,14466,29743,99.4649,64.5615,35.1,42.5,UT-UPHL-240124954752,bbnorm,30
MN908947.3,1,29903,3522,29717,99.378,16.0666,35.5,42.8,UT-UPHL-240124954752,bbnorm,10
MN908947.3,1,29903,1773385,29870,99.8896,8303.76,36.3,43.9,UT-UPHL-240124954752,seqkit,10000
MN908947.3,1,29903,887468,29858,99.8495,4153.49,36.3,43.9,UT-UPHL-240124954752,seqkit,5000
MN908947.3,1,29903,177049,29620,99.0536,829.553,36.3,43.9,UT-UPHL-240124954752,seqkit,1000
MN908947.3,1,29903,88154,29065,97.1976,413.279,36.3,43.9,UT-UPHL-240124954752,seqkit,500
MN908947.3,1,29903,52749,28240,94.4387,247.227,36.3,43.9,UT-UPHL-240124954752,seqkit,400
MN908947.3,1,29903,35123,28028,93.7297,164.566,36.3,43.9,UT-UPHL-240124954752,seqkit,300
MN908947.3,1,29903,26234,27579,92.2282,122.863,36.3,43.9,UT-UPHL-240124954752,seqkit,200
MN908947.3,1,29903,17454,27308,91.3219,81.8184,36.3,43.9,UT-UPHL-240124954752,seqkit,100
MN908947.3,1,29903,8817,26124,87.3625,41.3984,36.3,43.9,UT-UPHL-240124954752,seqkit,50
MN908947.3,1,29903,5270,24051,80.4301,24.7178,36.4,43.9,UT-UPHL-240124954752,seqkit,30
MN908947.3,1,29903,1767,20899,69.8893,8.28332,36.4,43.9,UT-UPHL-240124954752,seqkit,10
MN908947.3,1,29903,49235134,29903,100,190964,36.1,43.9,UT-UPHL-240207123159,all,all
MN908947.3,1,29903,5931489,29876,99.9097,26374.5,36.1,43.7,UT-UPHL-240207123159,bbnorm,10000
MN908947.3,1,29903,2223177,29862,99.8629,9818.54,36,43.5,UT-UPHL-240207123159,bbnorm,5000
MN908947.3,1,29903,450490,29864,99.8696,1926.3,35.8,42.9,UT-UPHL-240207123159,bbnorm,1000
MN908947.3,1,29903,248245,29846,99.8094,1045.56,35.6,42.6,UT-UPHL-240207123159,bbnorm,500
MN908947.3,1,29903,207346,29830,99.7559,866.783,35.5,42.4,UT-UPHL-240207123159,bbnorm,400
MN908947.3,1,29903,162731,29835,99.7726,674.942,35.4,42.3,UT-UPHL-240207123159,bbnorm,300
MN908947.3,1,29903,117457,29802,99.6622,479.768,35.2,42,UT-UPHL-240207123159,bbnorm,200
MN908947.3,1,29903,63406,29779,99.5853,256.348,35,41.7,UT-UPHL-240207123159,bbnorm,100
MN908947.3,1,29903,30293,29764,99.5352,122.182,35,41.5,UT-UPHL-240207123159,bbnorm,50
MN908947.3,1,29903,16461,29758,99.5151,66.2822,35.1,41.3,UT-UPHL-240207123159,bbnorm,30
MN908947.3,1,29903,4502,29727,99.4114,17.8428,35.4,40.5,UT-UPHL-240207123159,bbnorm,10
MN908947.3,1,29903,1869649,29864,99.8696,8361.28,36.1,43.9,UT-UPHL-240207123159,seqkit,10000
MN908947.3,1,29903,932868,29855,99.8395,4176.73,36.1,43.9,UT-UPHL-240207123159,seqkit,5000
MN908947.3,1,29903,185327,29628,99.0804,833.105,36.1,43.9,UT-UPHL-240207123159,seqkit,1000
MN908947.3,1,29903,92004,29033,97.0906,414.746,36.1,43.9,UT-UPHL-240207123159,seqkit,500
MN908947.3,1,29903,54969,28480,95.2413,247.617,36.1,43.9,UT-UPHL-240207123159,seqkit,400
MN908947.3,1,29903,36742,27942,93.4421,165.586,36.1,43.9,UT-UPHL-240207123159,seqkit,300
MN908947.3,1,29903,27375,27390,91.5962,123.234,36.1,43.9,UT-UPHL-240207123159,seqkit,200
MN908947.3,1,29903,18300,27189,90.924,82.6064,36.1,43.9,UT-UPHL-240207123159,seqkit,100
MN908947.3,1,29903,9235,25771,86.182,41.6759,36.1,43.9,UT-UPHL-240207123159,seqkit,50
MN908947.3,1,29903,5564,24947,83.4264,25.1269,36.1,43.9,UT-UPHL-240207123159,seqkit,30
MN908947.3,1,29903,1840,19428,64.9701,8.31462,36.1,43.9,UT-UPHL-240207123159,seqkit,10
MN908947.3,1,29903,52385160,29903,100,242487,36.3,43.9,UT-UPHL-240207135307,all,all
MN908947.3,1,29903,5505507,29903,100,25651.5,36.3,43.8,UT-UPHL-240207135307,bbnorm,10000
MN908947.3,1,29903,1993088,29903,100,9221.34,36.3,43.7,UT-UPHL-240207135307,bbnorm,5000
MN908947.3,1,29903,399864,29894,99.9699,1817.13,36,43.3,UT-UPHL-240207135307,bbnorm,1000
MN908947.3,1,29903,214260,29895,99.9732,964.498,35.8,43.1,UT-UPHL-240207135307,bbnorm,500
MN908947.3,1,29903,176716,29886,99.9431,791.473,35.7,43,UT-UPHL-240207135307,bbnorm,400
MN908947.3,1,29903,139847,29833,99.7659,621.635,35.5,42.8,UT-UPHL-240207135307,bbnorm,300
MN908947.3,1,29903,100264,29831,99.7592,442.712,35.2,42.7,UT-UPHL-240207135307,bbnorm,200
MN908947.3,1,29903,57281,29830,99.7559,249.083,34.8,42.3,UT-UPHL-240207135307,bbnorm,100
MN908947.3,1,29903,28877,29823,99.7325,124.541,34.6,42.2,UT-UPHL-240207135307,bbnorm,50
MN908947.3,1,29903,14974,29798,99.6489,65.0387,34.8,42.2,UT-UPHL-240207135307,bbnorm,30
MN908947.3,1,29903,3349,29739,99.4516,14.8917,35.4,42.5,UT-UPHL-240207135307,bbnorm,10
MN908947.3,1,29903,1667908,29901,99.9933,7757.79,36.3,43.9,UT-UPHL-240207135307,seqkit,10000
MN908947.3,1,29903,834072,29901,99.9933,3879.36,36.3,43.9,UT-UPHL-240207135307,seqkit,5000
MN908947.3,1,29903,166510,29899,99.9866,774.973,36.3,43.9,UT-UPHL-240207135307,seqkit,1000
MN908947.3,1,29903,82759,29886,99.9431,385.22,36.3,43.9,UT-UPHL-240207135307,seqkit,500
MN908947.3,1,29903,49618,29824,99.7358,230.922,36.3,43.9,UT-UPHL-240207135307,seqkit,400
MN908947.3,1,29903,32984,29750,99.4883,153.576,36.3,43.9,UT-UPHL-240207135307,seqkit,300
MN908947.3,1,29903,24594,29665,99.2041,114.449,36.3,43.9,UT-UPHL-240207135307,seqkit,200
MN908947.3,1,29903,16492,29565,98.8697,76.6465,36.3,43.9,UT-UPHL-240207135307,seqkit,100
MN908947.3,1,29903,8299,29205,97.6658,38.595,36.3,43.9,UT-UPHL-240207135307,seqkit,50
MN908947.3,1,29903,4951,28742,96.1174,23.0709,36.3,43.9,UT-UPHL-240207135307,seqkit,30
MN908947.3,1,29903,1623,26383,88.2286,7.6192,36.3,43.9,UT-UPHL-240207135307,seqkit,10
MN908947.3,1,29903,49814573,29903,100,233437,36.3,44,UT-UPHL-240207141507,all,all
MN908947.3,1,29903,5343641,29876,99.9097,24990.6,36.3,43.9,UT-UPHL-240207141507,bbnorm,10000
MN908947.3,1,29903,1953932,29871,99.893,9097.86,36.2,43.7,UT-UPHL-240207141507,bbnorm,5000
MN908947.3,1,29903,395408,29837,99.7793,1813.39,36,43.3,UT-UPHL-240207141507,bbnorm,1000
MN908947.3,1,29903,210753,29835,99.7726,957.846,35.7,43.1,UT-UPHL-240207141507,bbnorm,500
MN908947.3,1,29903,174146,29836,99.7759,786.915,35.6,43,UT-UPHL-240207141507,bbnorm,400
MN908947.3,1,29903,137237,29833,99.7659,616.963,35.4,42.9,UT-UPHL-240207141507,bbnorm,300
MN908947.3,1,29903,99265,29831,99.7592,441.187,35.2,42.6,UT-UPHL-240207141507,bbnorm,200
MN908947.3,1,29903,56688,29824,99.7358,247.288,34.7,42.2,UT-UPHL-240207141507,bbnorm,100
MN908947.3,1,29903,28616,29830,99.7559,124.529,34.6,42.1,UT-UPHL-240207141507,bbnorm,50
MN908947.3,1,29903,14955,29816,99.7091,65.4649,34.7,42.3,UT-UPHL-240207141507,bbnorm,30
MN908947.3,1,29903,3287,29797,99.6455,14.7616,35.3,42.8,UT-UPHL-240207141507,bbnorm,10
MN908947.3,1,29903,1825497,29883,99.9331,8541.34,36.3,44,UT-UPHL-240207141507,seqkit,10000
MN908947.3,1,29903,914155,29860,99.8562,4272.93,36.3,44,UT-UPHL-240207141507,seqkit,5000
MN908947.3,1,29903,182829,29828,99.7492,855.295,36.3,44,UT-UPHL-240207141507,seqkit,1000
MN908947.3,1,29903,91219,29813,99.699,426.727,36.3,44,UT-UPHL-240207141507,seqkit,500
MN908947.3,1,29903,54389,29787,99.6121,254.335,36.3,44,UT-UPHL-240207141507,seqkit,400
MN908947.3,1,29903,36364,29793,99.6321,170.083,36.3,44,UT-UPHL-240207141507,seqkit,300
MN908947.3,1,29903,27139,29733,99.4315,126.87,36.3,44,UT-UPHL-240207141507,seqkit,200
MN908947.3,1,29903,18108,29730,99.4215,84.673,36.3,44,UT-UPHL-240207141507,seqkit,100
MN908947.3,1,29903,9097,29680,99.2543,42.6688,36.3,44,UT-UPHL-240207141507,seqkit,50
MN908947.3,1,29903,5433,29499,98.649,25.4476,36.3,43.9,UT-UPHL-240207141507,seqkit,30
MN908947.3,1,29903,1811,27235,91.0778,8.47473,36.3,44,UT-UPHL-240207141507,seqkit,10
MN908947.3,1,29903,57632886,29903,100,252438,36.1,43.8,UT-UPHL-240207150620,all,all
MN908947.3,1,29903,6334369,29893,99.9666,29283.4,36,43.8,UT-UPHL-240207150620,bbnorm,10000
MN908947.3,1,29903,2190090,29892,99.9632,10101.3,36,43.6,UT-UPHL-240207150620,bbnorm,5000
MN908947.3,1,29903,415082,29845,99.806,1874.68,35.7,43.1,UT-UPHL-240207150620,bbnorm,1000
MN908947.3,1,29903,229470,29841,99.7927,1022.23,35.5,42.8,UT-UPHL-240207150620,bbnorm,500
MN908947.3,1,29903,190392,29828,99.7492,844.762,35.4,42.7,UT-UPHL-240207150620,bbnorm,400
MN908947.3,1,29903,151934,29828,99.7492,668.323,35.3,42.5,UT-UPHL-240207150620,bbnorm,300
MN908947.3,1,29903,109156,29819,99.7191,475.622,35.1,42.4,UT-UPHL-240207150620,bbnorm,200
MN908947.3,1,29903,59919,29808,99.6823,258.129,34.9,42.1,UT-UPHL-240207150620,bbnorm,100
MN908947.3,1,29903,28109,29776,99.5753,120.986,34.9,42.2,UT-UPHL-240207150620,bbnorm,50
MN908947.3,1,29903,14230,29743,99.4649,62.1146,35.1,42.4,UT-UPHL-240207150620,bbnorm,30
MN908947.3,1,29903,3540,29728,99.4148,15.8016,35.4,42.7,UT-UPHL-240207150620,bbnorm,10
MN908947.3,1,29903,1893968,29865,99.8729,8758.18,36.1,43.8,UT-UPHL-240207150620,seqkit,10000
MN908947.3,1,29903,944958,29859,99.8529,4372.65,36.1,43.8,UT-UPHL-240207150620,seqkit,5000
MN908947.3,1,29903,188268,29732,99.4282,873.072,36.1,43.8,UT-UPHL-240207150620,seqkit,1000
MN908947.3,1,29903,94125,29304,97.9969,436.081,36,43.8,UT-UPHL-240207150620,seqkit,500
MN908947.3,1,29903,56200,28761,96.181,260.713,36.1,43.8,UT-UPHL-240207150620,seqkit,400
